Latitude,Longitude,Layer_top_cm,Layer_bottom_cm,Organic Carbon (%),pH,Bulk Density (g/cm3),"Clay, (%)","Silt, (%)","Coarse, (%)","Sand, (%)",Ks (cm/h),Field Capacity,Wilting point,Wmax,Wmin
51.9660075128805,37.68489599602966,35.0,68.33333333333333,3.338333333333333,6.666666666666667,1.2666666666666666,25.566666666666666,47.11666666666667,9.75,27.316666666666666,1.290586650113458,0.34687845131858047,0.15271660491751932,0.4493213186018656,0.005280898577219986
51.97120655725406,37.59978722849719,35.0,68.33333333333333,3.5766666666666667,6.566666666666666,1.27,26.21666666666667,45.38333333333333,10.883333333333333,28.400000000000006,1.344917646268069,0.3459820780434934,0.1548576375166502,0.4493205060585961,0.005504246430044522
51.9733468628127,37.54571199529284,35.0,68.33333333333333,3.3316666666666666,6.6499999999999995,1.2866666666666666,25.883333333333336,45.833333333333336,9.266666666666667,28.283333333333342,1.189911255709006,0.34204937990564793,0.15308428747276634,0.4438410865212102,0.005473890237594426
51.97460125029797,37.63567448320349,35.0,68.33333333333333,3.065,6.566666666666666,1.265,27.599999999999998,39.449999999999996,9.333333333333334,32.949999999999996,1.3126326217124376,0.34229086490302235,0.15927744258376417,0.4532841547135038,0.006406221644176941
51.97667835136686,37.62247784487873,35.0,68.33333333333333,3.2883333333333336,6.633333333333333,1.27,25.650000000000002,41.46666666666667,9.266666666666667,32.88333333333333,1.323127135147841,0.3379961983293691,0.1532998090384384,0.44762208011394283,0.006127669852810971
51.97955325314431,37.52976574164932,35.0,68.33333333333333,4.891666666666667,6.7,1.265,25.7,45.31666666666666,10.933333333333332,28.98333333333333,1.4487131834520486,0.34560567779027296,0.15355335361113237,0.44899176805033975,0.005491457351755206
51.98091593534265,37.58813709314355,35.0,68.33333333333333,3.595,6.666666666666667,1.28,27.166666666666668,43.43333333333334,9.833333333333334,29.400000000000002,1.1690093802612809,0.34360529728109074,0.15709350046006462,0.4482643856288495,0.005793186200763398
51.98250689920404,37.51106823703061,35.0,68.33333333333333,3.418333333333333,6.583333333333333,1.2666666666666666,26.3,43.5,9.133333333333333,30.200000000000003,1.2536821504912499,0.3435453035042178,0.15487916573356045,0.44947840720262744,0.005746493529017596
51.994182803101985,37.56248969743102,35.0,68.33333333333333,5.056666666666667,6.666666666666667,1.2766666666666666,26.55,44.46666666666667,10.15,28.98333333333333,1.2490170198210735,0.34415733428044226,0.15548592304645423,0.44814637654112954,0.005654563387384498
51.99764468709678,37.54460774276171,35.0,68.33333333333333,4.588333333333334,6.583333333333333,1.27,24.05,42.28333333333333,10.733333333333334,33.666666666666664,1.3721641004655651,0.3340806365611931,0.14829333048327395,0.4434597823070947,0.0060148898555773475
51.99928378244446,37.51337729891927,35.0,68.33333333333333,5.245,6.6000000000000005,1.2583333333333333,27.366666666666664,40.98333333333333,9.133333333333333,31.650000000000002,1.342881855488671,0.34500124061438914,0.15849357375143855,0.45398729223696915,0.006107154077574232
52.00284968892242,37.52313462170038,35.0,68.33333333333333,3.9433333333333334,6.633333333333333,1.2733333333333332,27.533333333333335,42.85,9.466666666666667,29.61666666666666,1.1783639970079849,0.3451396907544458,0.15816092326511447,0.4505074033630085,0.005853148905033988
